Distance;Current_Velocity;Target_Velocity;Move;Value
2;180;100;ROLL_LEFT;70,1464305516958
2;180;100;ROLL_RIGHT;-19,8742140152255
2;180;100;NO_ACTION;-44,2463364159802
7;180;100;ROLL_LEFT;65,8760026170819
7;180;100;ROLL_RIGHT;-33,6696278590697
7;180;100;NO_ACTION;-44,8639330252857
9;180;100;ROLL_LEFT;55,4523696577314
9;180;100;ROLL_RIGHT;-52,8449692456466
9;180;100;NO_ACTION;-42,9017732973135
16;180;100;ROLL_LEFT;18,5471439231128
16;180;100;ROLL_RIGHT;-37,9729621357326
16;180;100;NO_ACTION;-15,3125555752545
18;180;100;ROLL_LEFT;10,3012235586674
18;180;100;ROLL_RIGHT;-9,15977161122063
18;180;100;NO_ACTION;-18,2824649722499
13;-200;100;ROLL_LEFT;46,0327692048468
13;-200;100;ROLL_RIGHT;154,924400740796
13;-200;100;NO_ACTION;45,7148339710876
6;-200;100;ROLL_LEFT;36,7156515561736
6;-200;100;ROLL_RIGHT;148,822897431302
6;-200;100;NO_ACTION;35,7780730105637
1;-200;100;ROLL_LEFT;12,2659007571859
1;-200;100;ROLL_RIGHT;120,384046876658
1;-200;100;NO_ACTION;-15,0299390214927
1;200;-100;ROLL_LEFT;110,936857363428
1;200;-100;ROLL_RIGHT;-23,2241665053519
1;200;-100;NO_ACTION;-22,6167354631108
6;180;-100;ROLL_LEFT;107,389512008917
6;180;-100;ROLL_RIGHT;-3,46531887765387
6;180;-100;NO_ACTION;-7,26122737858923
11;200;-100;ROLL_LEFT;47,1506405140675
11;200;-100;ROLL_RIGHT;-51,1993396662061
11;200;-100;NO_ACTION;-54,9381564557508
16;200;-100;ROLL_LEFT;36,1795362360439
16;200;-100;ROLL_RIGHT;-41,1795768796414
16;200;-100;NO_ACTION;-49,3379246037208
21;200;-100;ROLL_LEFT;16,6030648723172
21;200;-100;ROLL_RIGHT;-18,641649203279
21;200;-100;NO_ACTION;-40,9365371911301
4;-200;-100;ROLL_LEFT;20,3520911734559
4;-200;-100;ROLL_RIGHT;0,0040344272554706
4;-200;-100;NO_ACTION;-0,149336298518845
1;-200;-100;ROLL_LEFT;3,51061657356973
1;-200;-100;ROLL_RIGHT;16,9557109724404
1;-200;-100;NO_ACTION;0,809455434510547
13;200;100;ROLL_LEFT;26,5783701127002
13;200;100;ROLL_RIGHT;0
13;200;100;NO_ACTION;-8,96676173640055
18;200;100;ROLL_LEFT;36,7647465028491
18;200;100;ROLL_RIGHT;-10,0000001490116
18;200;100;NO_ACTION;-15,8194879364636
